initial_state_id,sampling_method,state_soc,state_polarization_fast_v,state_polarization_slow_v,state_average_temperature_c,state_previous_current_a,coverage_distance_standardized,assigned_split
phase6c_targeted_0202,targeted_boundary_sampling,0.22150000000000003,0.0741796875,0.07518518518518517,26.2512,0.16034985422740525,,phase6c_validation
phase6c_targeted_0203,targeted_boundary_sampling,0.22210000000000002,0.0179296875,0.025185185185185185,26.6512,0.8746355685131195,,phase6c_validation
phase6c_targeted_0204,targeted_boundary_sampling,0.2227,0.0629296875,0.055185185185185184,25.1312,1.588921282798834,,phase6c_train
phase6c_targeted_0205,targeted_boundary_sampling,0.2233,0.0404296875,0.08518518518518517,25.5312,2.303206997084548,,phase6c_train
phase6c_targeted_0206,targeted_boundary_sampling,0.22390000000000002,0.08542968749999999,0.008518518518518517,25.9312,3.017492711370262,,phase6c_train
phase6c_targeted_0207,targeted_boundary_sampling,0.22450000000000003,0.0038671875,0.038518518518518514,26.3312,3.731778425655976,,phase6c_train
phase6c_targeted_0208,targeted_boundary_sampling,0.22510000000000002,0.0488671875,0.06851851851851852,26.7312,4.446064139941691,,phase6c_train
phase6c_targeted_0209,targeted_boundary_sampling,0.2257,0.0263671875,0.018518518518518517,25.2112,0.26239067055393583,,phase6c_train
phase6c_targeted_0210,targeted_boundary_sampling,0.22630000000000003,0.0713671875,0.0485185185185185,25.6112,0.97667638483965,,phase6c_validation
phase6c_targeted_0211,targeted_boundary_sampling,0.22690000000000002,0.015117187499999999,0.0785185185185185,26.0112,1.6909620991253642,,phase6c_train
phase6c_targeted_0212,targeted_boundary_sampling,0.2275,0.060117187499999995,0.028518518518518516,26.4112,2.4052478134110786,,phase6c_train
phase6c_targeted_0213,targeted_boundary_sampling,0.22810000000000002,0.037617187499999996,0.05851851851851851,26.8112,3.1195335276967926,,phase6c_train
phase6c_targeted_0214,targeted_boundary_sampling,0.22870000000000001,0.0826171875,0.0885185185185185,25.2912,3.833819241982507,,phase6c_train
phase6c_targeted_0215,targeted_boundary_sampling,0.22930000000000003,0.009492187499999999,0.0029629629629629624,25.6912,4.548104956268221,,phase6c_train
phase6c_targeted_0216,targeted_boundary_sampling,0.22990000000000002,0.0544921875,0.032962962962962965,26.0912,0.3644314868804665,,phase6c_train
phase6c_targeted_0217,targeted_boundary_sampling,0.2305,0.0319921875,0.06296296296296296,26.4912,1.0787172011661808,,phase6c_train
phase6c_targeted_0218,targeted_boundary_sampling,0.23110000000000003,0.0769921875,0.01296296296296296,26.8912,1.7930029154518952,,phase6c_train
phase6c_targeted_0219,targeted_boundary_sampling,0.23170000000000002,0.0207421875,0.04296296296296296,25.3712,2.507288629737609,,phase6c_train
phase6c_targeted_0220,targeted_boundary_sampling,0.23230000000000003,0.0657421875,0.07296296296296295,25.7712,3.221574344023323,,phase6c_train
phase6c_targeted_0221,targeted_boundary_sampling,0.23290000000000002,0.0432421875,0.022962962962962963,26.1712,3.935860058309037,,phase6c_train
phase6c_targeted_0222,targeted_boundary_sampling,0.23350000000000004,0.0882421875,0.05296296296296296,26.5712,4.650145772594751,,phase6c_train
phase6c_targeted_0223,targeted_boundary_sampling,0.23410000000000003,0.0024609375,0.08296296296296295,26.9712,0.46647230320699706,,phase6c_train
phase6c_targeted_0224,targeted_boundary_sampling,0.23470000000000002,0.0474609375,0.006296296296296296,25.0672,1.1807580174927113,,phase6c_train
phase6c_targeted_0225,targeted_boundary_sampling,0.23530000000000004,0.0249609375,0.03629629629629629,25.4672,1.8950437317784254,,phase6c_train
phase6c_targeted_0226,targeted_boundary_sampling,0.23590000000000003,0.0699609375,0.0662962962962963,25.8672,2.6093294460641396,,phase6c_train
phase6c_targeted_0227,targeted_boundary_sampling,0.23650000000000004,0.0137109375,0.016296296296296295,26.2672,3.3236151603498536,,phase6c_train
phase6c_targeted_0228,targeted_boundary_sampling,0.23710000000000003,0.0587109375,0.046296296296296294,26.6672,4.037900874635568,,phase6c_validation
phase6c_targeted_0229,targeted_boundary_sampling,0.23770000000000002,0.0362109375,0.07629629629629628,25.1472,4.752186588921282,,phase6c_train
phase6c_targeted_0230,targeted_boundary_sampling,0.23830000000000004,0.0812109375,0.026296296296296297,25.5472,0.5685131195335277,,phase6c_train
phase6c_targeted_0231,targeted_boundary_sampling,0.23890000000000003,0.0080859375,0.05629629629629629,25.9472,1.282798833819242,,phase6c_train
phase6c_targeted_0232,targeted_boundary_sampling,0.23950000000000005,0.0530859375,0.08629629629629627,26.3472,1.9970845481049562,,phase6c_validation
phase6c_targeted_0233,targeted_boundary_sampling,0.24010000000000004,0.0305859375,0.009629629629629629,26.7472,2.7113702623906697,,phase6c_train
phase6c_targeted_0234,targeted_boundary_sampling,0.24070000000000003,0.07558593749999999,0.039629629629629626,25.2272,3.4256559766763846,,phase6c_train
phase6c_targeted_0235,targeted_boundary_sampling,0.24130000000000001,0.0193359375,0.06962962962962962,25.6272,4.1399416909620985,,phase6c_train
phase6c_targeted_0236,targeted_boundary_sampling,0.24190000000000003,0.0643359375,0.019629629629629625,26.0272,4.854227405247813,,phase6c_validation
phase6c_targeted_0237,targeted_boundary_sampling,0.24250000000000002,0.041835937499999996,0.04962962962962962,26.4272,0.6705539358600583,,phase6c_train
phase6c_targeted_0238,targeted_boundary_sampling,0.2431,0.0868359375,0.07962962962962962,26.8272,1.3848396501457725,,phase6c_train
phase6c_targeted_0239,targeted_boundary_sampling,0.24370000000000003,0.0052734374999999995,0.029629629629629627,25.3072,2.099125364431487,,phase6c_validation
phase6c_targeted_0240,targeted_boundary_sampling,0.24430000000000002,0.0502734375,0.05962962962962962,25.7072,2.8134110787172006,,phase6c_train
phase6c_targeted_0241,targeted_boundary_sampling,0.24490000000000003,0.027773437499999998,0.08962962962962961,26.1072,3.527696793002915,,phase6c_train
phase6c_targeted_0242,targeted_boundary_sampling,0.24550000000000002,0.0727734375,0.00012345679012345677,26.5072,4.241982507288629,,phase6c_validation
phase6c_targeted_0243,targeted_boundary_sampling,0.2461,0.016523437499999998,0.030123456790123456,26.9072,4.956268221574343,,phase6c_validation
phase6c_targeted_0244,targeted_boundary_sampling,0.24670000000000003,0.0615234375,0.060123456790123445,25.3872,0.07288629737609328,,phase6c_train
phase6c_targeted_0245,targeted_boundary_sampling,0.24730000000000002,0.0390234375,0.010123456790123456,25.7872,0.7871720116618075,,phase6c_train
phase6c_targeted_0246,targeted_boundary_sampling,0.24790000000000004,0.08402343749999999,0.040123456790123455,26.1872,1.5014577259475217,,phase6c_train
phase6c_targeted_0247,targeted_boundary_sampling,0.24850000000000003,0.0108984375,0.07012345679012344,26.5872,2.215743440233236,,phase6c_train
phase6c_targeted_0248,targeted_boundary_sampling,0.24910000000000002,0.055898437499999995,0.020123456790123458,26.9872,2.9300291545189507,,phase6c_validation
phase6c_targeted_0249,targeted_boundary_sampling,0.24970000000000003,0.033398437499999996,0.050123456790123457,25.0064,3.6443148688046643,,phase6c_train
phase6c_targeted_0250,targeted_boundary_sampling,0.2503,0.0783984375,0.08012345679012345,25.4064,4.358600583090379,,phase6c_train
phase6c_targeted_0251,targeted_boundary_sampling,0.2509,0.0221484375,0.00345679012345679,25.8064,0.17492711370262393,,phase6c_train
phase6c_targeted_0252,targeted_boundary_sampling,0.25150000000000006,0.06714843749999999,0.03345679012345679,26.2064,0.8892128279883381,,phase6c_train
phase6c_targeted_0253,targeted_boundary_sampling,0.2521,0.0446484375,0.06345679012345679,26.6064,1.6034985422740524,,phase6c_train
phase6c_targeted_0254,targeted_boundary_sampling,0.25270000000000004,0.0896484375,0.01345679012345679,25.0864,2.317784256559767,,phase6c_validation
phase6c_targeted_0255,targeted_boundary_sampling,0.2533,0.00017578125,0.04345679012345679,25.4864,3.0320699708454812,,phase6c_train
phase6c_targeted_0256,targeted_boundary_sampling,0.2539,0.04517578125,0.07345679012345677,25.8864,3.746355685131195,,phase6c_train
phase6c_targeted_0257,targeted_boundary_sampling,0.25450000000000006,0.02267578125,0.023456790123456788,26.2864,4.46064139941691,,phase6c_validation
phase6c_targeted_0258,targeted_boundary_sampling,0.2551,0.06767578125,0.053456790123456784,26.6864,0.2769679300291545,,phase6c_train
phase6c_targeted_0259,targeted_boundary_sampling,0.25570000000000004,0.01142578125,0.08345679012345678,25.1664,0.9912536443148687,,phase6c_train
phase6c_targeted_0260,targeted_boundary_sampling,0.25630000000000003,0.05642578125,0.0067901234567901226,25.5664,1.705539358600583,,phase6c_train
phase6c_targeted_0261,targeted_boundary_sampling,0.2569,0.03392578125,0.03679012345679012,25.9664,2.4198250728862973,,phase6c_train
phase6c_targeted_0262,targeted_boundary_sampling,0.25750000000000006,0.07892578125,0.06679012345679011,26.3664,3.1341107871720117,,phase6c_validation
phase6c_targeted_0263,targeted_boundary_sampling,0.2581,0.0058007812499999995,0.016790123456790124,26.7664,3.848396501457726,,phase6c_train
phase6c_targeted_0264,targeted_boundary_sampling,0.25870000000000004,0.050800781249999996,0.046790123456790116,25.2464,4.562682215743441,,phase6c_train
phase6c_targeted_0265,targeted_boundary_sampling,0.25930000000000003,0.02830078125,0.07679012345679011,25.6464,0.37900874635568516,,phase6c_train
phase6c_targeted_0266,targeted_boundary_sampling,0.2599,0.07330078125,0.026790123456790122,26.0464,1.0932944606413995,,phase6c_train
phase6c_targeted_0267,targeted_boundary_sampling,0.26050000000000006,0.01705078125,0.05679012345679012,26.4464,1.8075801749271136,,phase6c_train
phase6c_targeted_0268,targeted_boundary_sampling,0.2611,0.06205078125,0.08679012345679012,26.8464,2.5218658892128283,,phase6c_train
phase6c_targeted_0269,targeted_boundary_sampling,0.26170000000000004,0.03955078125,0.0012345679012345679,25.3264,3.2361516034985423,,phase6c_train
phase6c_targeted_0270,targeted_boundary_sampling,0.26230000000000003,0.08455078125,0.031234567901234567,25.726399999999998,3.950437317784256,,phase6c_train
phase6c_targeted_0271,targeted_boundary_sampling,0.2629,0.00298828125,0.061234567901234556,26.1264,4.66472303206997,,phase6c_validation
phase6c_targeted_0272,targeted_boundary_sampling,0.26350000000000007,0.04798828125,0.011234567901234567,26.5264,0.48104956268221577,,phase6c_train
phase6c_targeted_0273,targeted_boundary_sampling,0.2641,0.025488281249999998,0.041234567901234566,26.9264,1.19533527696793,,phase6c_train
phase6c_targeted_0274,targeted_boundary_sampling,0.26470000000000005,0.07048828124999999,0.07123456790123456,25.0224,1.9096209912536442,,phase6c_train
phase6c_targeted_0275,targeted_boundary_sampling,0.26530000000000004,0.01423828125,0.021234567901234565,25.4224,2.623906705539359,,phase6c_train
phase6c_targeted_0276,targeted_boundary_sampling,0.2659,0.05923828125,0.05123456790123457,25.822400000000002,3.3381924198250728,,phase6c_train
phase6c_targeted_0277,targeted_boundary_sampling,0.26650000000000007,0.03673828125,0.08123456790123457,26.2224,4.052478134110787,,phase6c_train
phase6c_targeted_0278,targeted_boundary_sampling,0.2671,0.08173828125,0.004567901234567901,26.6224,4.766763848396502,,phase6c_validation
phase6c_targeted_0279,targeted_boundary_sampling,0.26770000000000005,0.00861328125,0.0345679012345679,25.1024,0.5830903790087463,,phase6c_train
phase6c_targeted_0280,targeted_boundary_sampling,0.26830000000000004,0.05361328125,0.0645679012345679,25.5024,1.2973760932944605,,phase6c_validation
phase6c_targeted_0281,targeted_boundary_sampling,0.26890000000000003,0.03111328125,0.014567901234567901,25.9024,2.011661807580175,,phase6c_train
phase6c_targeted_0282,targeted_boundary_sampling,0.2695,0.07611328125,0.0445679012345679,26.3024,2.725947521865889,,phase6c_train
phase6c_targeted_0283,targeted_boundary_sampling,0.2701,0.01986328125,0.07456790123456788,26.7024,3.4402332361516037,,phase6c_train
phase6c_targeted_0284,targeted_boundary_sampling,0.27070000000000005,0.06486328125,0.0245679012345679,25.1824,4.154518950437318,,phase6c_train
phase6c_targeted_0285,targeted_boundary_sampling,0.2713,0.042363281249999996,0.054567901234567895,25.5824,4.868804664723032,,phase6c_train
phase6c_targeted_0286,targeted_boundary_sampling,0.27190000000000003,0.08736328125,0.0845679012345679,25.9824,0.6851311953352769,,phase6c_train
phase6c_targeted_0287,targeted_boundary_sampling,0.2725,0.0015820312499999999,0.007901234567901233,26.3824,1.399416909620991,,phase6c_validation
phase6c_targeted_0288,targeted_boundary_sampling,0.2731,0.046582031249999996,0.03790123456790123,26.7824,2.1137026239067054,,phase6c_train
phase6c_targeted_0289,targeted_boundary_sampling,0.27370000000000005,0.02408203125,0.06790123456790123,25.2624,2.82798833819242,,phase6c_validation
phase6c_targeted_0290,targeted_boundary_sampling,0.2743,0.06908203125,0.017901234567901235,25.6624,3.542274052478134,,phase6c_train
phase6c_targeted_0291,targeted_boundary_sampling,0.27490000000000003,0.012832031249999999,0.04790123456790122,26.0624,4.256559766763848,,phase6c_validation
phase6c_targeted_0292,targeted_boundary_sampling,0.2755,0.05783203125,0.07790123456790121,26.4624,4.970845481049563,,phase6c_train
phase6c_targeted_0293,targeted_boundary_sampling,0.2761,0.03533203125,0.027901234567901233,26.8624,0.08746355685131196,,phase6c_train
phase6c_targeted_0294,targeted_boundary_sampling,0.27670000000000006,0.08033203124999999,0.05790123456790122,25.3424,0.8017492711370262,,phase6c_train
phase6c_targeted_0295,targeted_boundary_sampling,0.2773,0.00720703125,0.08790123456790122,25.7424,1.5160349854227404,,phase6c_train
phase6c_targeted_0296,targeted_boundary_sampling,0.27790000000000004,0.05220703125,0.0023456790123456786,26.1424,2.2303206997084546,,phase6c_train
phase6c_targeted_0297,targeted_boundary_sampling,0.2785,0.029707031249999998,0.032345679012345675,26.5424,2.944606413994169,,phase6c_train
phase6c_targeted_0298,targeted_boundary_sampling,0.2791,0.07470703125,0.06234567901234567,26.9424,3.658892128279883,,phase6c_train
phase6c_targeted_0299,targeted_boundary_sampling,0.27970000000000006,0.01845703125,0.012345679012345678,25.0384,4.373177842565598,,phase6c_train
phase6c_targeted_0300,targeted_boundary_sampling,0.2803,0.06345703125,0.04234567901234568,25.4384,0.18950437317784258,,phase6c_train
phase6c_targeted_0301,targeted_boundary_sampling,0.28090000000000004,0.04095703125,0.07234567901234566,25.8384,0.9037900874635568,,phase6c_validation
phase6c_targeted_0302,targeted_boundary_sampling,0.28150000000000003,0.08595703125,0.022345679012345677,26.2384,1.6180758017492711,,phase6c_train
phase6c_targeted_0303,targeted_boundary_sampling,0.2821,0.00439453125,0.05234567901234567,26.6384,2.332361516034985,,phase6c_train
phase6c_targeted_0304,targeted_boundary_sampling,0.28270000000000006,0.04939453125,0.08234567901234567,25.1184,3.0466472303207,,phase6c_train
phase6c_targeted_0305,targeted_boundary_sampling,0.2833,0.02689453125,0.005679012345679012,25.5184,3.760932944606414,,phase6c_train
phase6c_targeted_0306,targeted_boundary_sampling,0.28390000000000004,0.07189453124999999,0.03567901234567901,25.9184,4.475218658892128,,phase6c_train
phase6c_targeted_0307,targeted_boundary_sampling,0.28450000000000003,0.01564453125,0.06567901234567901,26.3184,0.29154518950437314,,phase6c_validation
phase6c_targeted_0308,targeted_boundary_sampling,0.2851,0.060644531249999994,0.015679012345679012,26.7184,1.0058309037900874,,phase6c_train
phase6c_targeted_0309,targeted_boundary_sampling,0.28570000000000007,0.038144531249999995,0.04567901234567901,25.1984,1.7201166180758016,,phase6c_validation
phase6c_targeted_0310,targeted_boundary_sampling,0.2863,0.08314453125,0.07567901234567899,25.5984,2.4344023323615156,,phase6c_train
phase6c_targeted_0311,targeted_boundary_sampling,0.28690000000000004,0.01001953125,0.02567901234567901,25.9984,3.1486880466472305,,phase6c_train
phase6c_targeted_0312,targeted_boundary_sampling,0.28750000000000003,0.055019531249999996,0.055679012345679006,26.3984,3.8629737609329444,,phase6c_train
phase6c_targeted_0313,targeted_boundary_sampling,0.2881,0.03251953125,0.085679012345679,26.7984,4.577259475218659,,phase6c_train
phase6c_targeted_0314,targeted_boundary_sampling,0.28870000000000007,0.07751953125,0.009012345679012344,25.2784,0.39358600583090375,,phase6c_validation
phase6c_targeted_0315,targeted_boundary_sampling,0.2893,0.021269531249999998,0.03901234567901234,25.6784,1.1078717201166182,,phase6c_validation
phase6c_targeted_0316,targeted_boundary_sampling,0.28990000000000005,0.06626953125,0.06901234567901234,26.0784,1.8221574344023321,,phase6c_train
phase6c_targeted_0317,targeted_boundary_sampling,0.29050000000000004,0.04376953125,0.019012345679012346,26.4784,2.536443148688047,,phase6c_train
phase6c_targeted_0318,targeted_boundary_sampling,0.2911,0.08876953124999999,0.04901234567901234,26.8784,3.2507288629737605,,phase6c_train
phase6c_targeted_0319,targeted_boundary_sampling,0.29170000000000007,0.0008789062499999999,0.07901234567901233,25.3584,3.965014577259475,,phase6c_train
phase6c_targeted_0320,targeted_boundary_sampling,0.2923,0.04587890625,0.029012345679012345,25.7584,4.679300291545189,,phase6c_train
phase6c_targeted_0321,targeted_boundary_sampling,0.29290000000000005,0.023378906249999998,0.05901234567901234,26.1584,0.49562682215743437,,phase6c_train
phase6c_targeted_0322,targeted_boundary_sampling,0.29350000000000004,0.06837890625,0.08901234567901234,26.5584,1.2099125364431487,,phase6c_train
phase6c_targeted_0323,targeted_boundary_sampling,0.29410000000000003,0.01212890625,0.0004938271604938271,26.9584,1.9241982507288626,,phase6c_train
phase6c_targeted_0324,targeted_boundary_sampling,0.2947000000000001,0.05712890625,0.030493827160493824,25.0544,2.6384839650145775,,phase6c_train
phase6c_targeted_0325,targeted_boundary_sampling,0.2953,0.03462890625,0.06049382716049381,25.4544,3.3527696793002915,,phase6c_train
phase6c_targeted_0326,targeted_boundary_sampling,0.29590000000000005,0.07962890624999999,0.010493827160493826,25.8544,4.067055393586005,,phase6c_train
phase6c_targeted_0327,targeted_boundary_sampling,0.29650000000000004,0.00650390625,0.04049382716049382,26.2544,4.78134110787172,,phase6c_train
phase6c_targeted_0328,targeted_boundary_sampling,0.29710000000000003,0.051503906249999995,0.07049382716049381,26.6544,0.597667638483965,,phase6c_train
phase6c_targeted_0329,targeted_boundary_sampling,0.2977000000000001,0.02900390625,0.020493827160493826,25.1344,1.3119533527696792,,phase6c_train
phase6c_targeted_0330,targeted_boundary_sampling,0.2983,0.07400390625,0.050493827160493825,25.5344,2.0262390670553936,,phase6c_train
phase6c_targeted_0331,targeted_boundary_sampling,0.29890000000000005,0.01775390625,0.08049382716049382,25.9344,2.7405247813411076,,phase6c_train
phase6c_targeted_0332,targeted_boundary_sampling,0.29950000000000004,0.06275390624999999,0.00382716049382716,26.3344,3.4548104956268224,,phase6c_validation
phase6c_targeted_0333,targeted_boundary_sampling,0.30010000000000003,0.04025390625,0.033827160493827155,26.7344,4.169096209912536,,phase6c_train
phase6c_targeted_0334,targeted_boundary_sampling,0.3007000000000001,0.08525390625,0.06382716049382715,25.2144,4.88338192419825,,phase6c_train
phase6c_targeted_0335,targeted_boundary_sampling,0.3013,0.00369140625,0.013827160493827161,25.6144,0.6997084548104957,,phase6c_validation
phase6c_targeted_0336,targeted_boundary_sampling,0.30190000000000006,0.04869140625,0.04382716049382716,26.0144,1.4139941690962097,,phase6c_train
phase6c_targeted_0337,targeted_boundary_sampling,0.30250000000000005,0.02619140625,0.07382716049382713,26.4144,2.128279883381924,,phase6c_train
phase6c_targeted_0338,targeted_boundary_sampling,0.30310000000000004,0.07119140624999999,0.023827160493827156,26.8144,2.8425655976676385,,phase6c_train
phase6c_targeted_0339,targeted_boundary_sampling,0.3037000000000001,0.014941406249999999,0.05382716049382715,25.2944,3.556851311953353,,phase6c_train
phase6c_targeted_0340,targeted_boundary_sampling,0.3043,0.059941406249999996,0.08382716049382714,25.6944,4.271137026239067,,phase6c_train
phase6c_targeted_0341,targeted_boundary_sampling,0.30490000000000006,0.037441406249999996,0.007160493827160492,26.0944,4.985422740524782,,phase6c_train
phase6c_targeted_0342,targeted_boundary_sampling,0.30550000000000005,0.08244140625,0.03716049382716049,26.4944,0.0020824656393169513,,phase6c_train
phase6c_targeted_0343,targeted_boundary_sampling,0.30610000000000004,0.00931640625,0.06716049382716048,26.8944,0.7163681799250311,,phase6c_train
phase6c_targeted_0344,targeted_boundary_sampling,0.30670000000000003,0.05431640625,0.017160493827160495,25.3744,1.4306538942107454,,phase6c_train
phase6c_targeted_0345,targeted_boundary_sampling,0.3073,0.03181640625,0.047160493827160484,25.7744,2.14493960849646,,phase6c_train
phase6c_targeted_0346,targeted_boundary_sampling,0.30790000000000006,0.07681640625,0.07716049382716048,26.1744,2.859225322782174,,phase6c_train
phase6c_targeted_0347,targeted_boundary_sampling,0.3085,0.02056640625,0.02716049382716049,26.5744,3.573511037067888,,phase6c_train
phase6c_targeted_0348,targeted_boundary_sampling,0.30910000000000004,0.06556640625,0.057160493827160486,26.9744,4.287796751353603,,phase6c_validation
phase6c_targeted_0349,targeted_boundary_sampling,0.30970000000000003,0.04306640625,0.08716049382716048,25.0704,0.10412328196584755,,phase6c_train
phase6c_targeted_0350,targeted_boundary_sampling,0.3103,0.08806640624999999,0.001604938271604938,25.4704,0.8184089962515617,,phase6c_train
phase6c_targeted_0351,targeted_boundary_sampling,0.31090000000000007,0.00228515625,0.03160493827160493,25.8704,1.5326947105372764,,phase6c_train
phase6c_targeted_0352,targeted_boundary_sampling,0.3115,0.04728515625,0.061604938271604924,26.2704,2.2469804248229903,,phase6c_train
phase6c_targeted_0353,targeted_boundary_sampling,0.31210000000000004,0.02478515625,0.011604938271604939,26.6704,2.9612661391087047,,phase6c_train
phase6c_targeted_0354,targeted_boundary_sampling,0.31270000000000003,0.06978515625,0.041604938271604934,25.1504,3.6755518533944187,,phase6c_train
phase6c_targeted_0355,targeted_boundary_sampling,0.3133,0.01353515625,0.07160493827160493,25.5504,4.389837567680133,,phase6c_train
phase6c_targeted_0356,targeted_boundary_sampling,0.31390000000000007,0.05853515625,0.021604938271604937,25.9504,0.20616409829237817,,phase6c_train
phase6c_targeted_0357,targeted_boundary_sampling,0.3145,0.03603515625,0.051604938271604936,26.3504,0.9204498125780923,,phase6c_train
phase6c_targeted_0358,targeted_boundary_sampling,0.31510000000000005,0.08103515625,0.08160493827160493,26.7504,1.6347355268638066,,phase6c_train
phase6c_targeted_0359,targeted_boundary_sampling,0.31570000000000004,0.00791015625,0.0049382716049382715,25.2304,2.349021241149521,,phase6c_validation
phase6c_targeted_0360,targeted_boundary_sampling,0.3163,0.05291015625,0.034938271604938266,25.6304,3.0633069554352357,,phase6c_train
phase6c_targeted_0361,targeted_boundary_sampling,0.31690000000000007,0.03041015625,0.06493827160493827,26.0304,3.777592669720949,,phase6c_train
phase6c_targeted_0362,targeted_boundary_sampling,0.3175,0.07541015625,0.014938271604938273,26.4304,4.491878384006664,,phase6c_train
phase6c_targeted_0363,targeted_boundary_sampling,0.31810000000000005,0.01916015625,0.04493827160493827,26.8304,0.30820491461890875,,phase6c_train
phase6c_targeted_0364,targeted_boundary_sampling,0.31870000000000004,0.06416015625,0.07493827160493825,25.3104,1.022490628904623,,phase6c_validation
phase6c_targeted_0365,targeted_boundary_sampling,0.31930000000000003,0.04166015625,0.024938271604938268,25.7104,1.7367763431903374,,phase6c_train
phase6c_targeted_0366,targeted_boundary_sampling,0.3199000000000001,0.08666015625,0.05493827160493826,26.1104,2.4510620574760518,,phase6c_train
phase6c_targeted_0367,targeted_boundary_sampling,0.3205,0.00509765625,0.08493827160493826,26.5104,3.1653477717617657,,phase6c_train
phase6c_targeted_0368,targeted_boundary_sampling,0.32110000000000005,0.05009765625,0.008271604938271603,26.9104,3.8796334860474797,,phase6c_train
phase6c_targeted_0369,targeted_boundary_sampling,0.32170000000000004,0.027597656249999998,0.0382716049382716,25.3904,4.593919200333194,,phase6c_train
phase6c_targeted_0370,targeted_boundary_sampling,0.32230000000000003,0.07259765625,0.0682716049382716,25.790399999999998,0.41024573094543937,,phase6c_train
phase6c_targeted_0371,targeted_boundary_sampling,0.3229000000000001,0.01634765625,0.018271604938271607,26.1904,1.1245314452311534,,phase6c_validation
phase6c_targeted_0372,targeted_boundary_sampling,0.3235,0.06134765625,0.04827160493827159,26.5904,1.8388171595168679,,phase6c_train
phase6c_targeted_0373,targeted_boundary_sampling,0.32410000000000005,0.03884765625,0.07827160493827158,26.9904,2.5531028738025823,,phase6c_train
phase6c_targeted_0374,targeted_boundary_sampling,0.32470000000000004,0.08384765625,0.0282716049382716,25.0096,3.2673885880882962,,phase6c_train
phase6c_targeted_0375,targeted_boundary_sampling,0.32530000000000003,0.01072265625,0.0582716049382716,25.4096,3.98167430237401,,phase6c_validation
phase6c_targeted_0376,targeted_boundary_sampling,0.3259000000000001,0.055722656249999995,0.08827160493827159,25.8096,4.695960016659725,,phase6c_train
phase6c_targeted_0377,targeted_boundary_sampling,0.3265,0.033222656249999996,0.002716049382716049,26.209600000000002,0.51228654727197,,phase6c_train
phase6c_targeted_0378,targeted_boundary_sampling,0.32710000000000006,0.07822265625,0.03271604938271604,26.6096,1.2265722615576842,,phase6c_train
phase6c_targeted_0379,targeted_boundary_sampling,0.32770000000000005,0.02197265625,0.06271604938271604,25.0896,1.9408579758433986,,phase6c_train
phase6c_targeted_0380,targeted_boundary_sampling,0.32830000000000004,0.06697265625,0.01271604938271605,25.4896,2.6551436901291128,,phase6c_train
phase6c_targeted_0381,targeted_boundary_sampling,0.3289000000000001,0.04447265625,0.042716049382716045,25.8896,3.369429404414827,,phase6c_train
phase6c_targeted_0382,targeted_boundary_sampling,0.3295,0.08947265624999999,0.07271604938271603,26.2896,4.083715118700541,,phase6c_train
phase6c_targeted_0383,targeted_boundary_sampling,0.33010000000000006,0.00052734375,0.02271604938271605,26.6896,4.798000832986256,,phase6c_train
phase6c_targeted_0384,targeted_boundary_sampling,0.33070000000000005,0.04552734375,0.05271604938271605,25.1696,0.6143273635985006,,phase6c_train
phase6c_targeted_0385,targeted_boundary_sampling,0.33130000000000004,0.02302734375,0.08271604938271604,25.5696,1.328613077884215,,phase6c_train
phase6c_targeted_0386,targeted_boundary_sampling,0.3319000000000001,0.06802734375,0.006049382716049382,25.9696,2.0428987921699293,,phase6c_train
phase6c_targeted_0387,targeted_boundary_sampling,0.3325,0.011777343749999999,0.03604938271604938,26.3696,2.7571845064556433,,phase6c_train
phase6c_targeted_0388,targeted_boundary_sampling,0.33310000000000006,0.05677734375,0.06604938271604938,26.7696,3.4714702207413577,,phase6c_train
phase6c_targeted_0389,targeted_boundary_sampling,0.33370000000000005,0.03427734375,0.016049382716049384,25.2496,4.185755935027072,,phase6c_train
phase6c_targeted_0390,targeted_boundary_sampling,0.33430000000000004,0.07927734374999999,0.04604938271604938,25.6496,4.9000416493127865,,phase6c_train
phase6c_targeted_0391,targeted_boundary_sampling,0.3349000000000001,0.00615234375,0.07604938271604936,26.0496,0.01665972511453561,,phase6c_train
phase6c_targeted_0392,targeted_boundary_sampling,0.3355,0.051152343749999996,0.02604938271604938,26.4496,0.7309454394002497,,phase6c_validation
phase6c_targeted_0393,targeted_boundary_sampling,0.33610000000000007,0.02865234375,0.056049382716049374,26.8496,1.445231153685964,,phase6c_train
phase6c_targeted_0394,targeted_boundary_sampling,0.33670000000000005,0.07365234375,0.08604938271604937,25.3296,2.1595168679716785,,phase6c_train
phase6c_targeted_0395,targeted_boundary_sampling,0.33730000000000004,0.01740234375,0.009382716049382714,25.7296,2.8738025822573925,,phase6c_train
phase6c_targeted_0396,targeted_boundary_sampling,0.3379000000000001,0.06240234375,0.03938271604938271,26.1296,3.5880882965431065,,phase6c_validation
phase6c_targeted_0397,targeted_boundary_sampling,0.3385,0.03990234375,0.0693827160493827,26.529600000000002,4.302374010828821,,phase6c_train
phase6c_targeted_0398,targeted_boundary_sampling,0.33910000000000007,0.08490234375,0.019382716049382718,26.9296,0.11870054144106622,,phase6c_train
phase6c_targeted_0399,targeted_boundary_sampling,0.33970000000000006,0.00333984375,0.049382716049382706,25.0256,0.8329862557267803,,phase6c_train
