state_id,warm_start_index,warm_start_kind,first_action_a,objective_value,optimizer_success,prediction_feasible,used_fallback,status,minimum_constraint_margin,minimum_slew_margin_a,maximum_prediction_current_step_a
level3_audit_022,3,constant_5.0,8.43149590430081,3.318144159786991,True,True,False,Optimization terminated successfully,-8.881784197001252e-16,1.014079566533912,0.985920433466088
level3_audit_022,4,constant_7.5,8.43149590430172,3.3181441597863546,True,True,False,Optimization terminated successfully,-2.575717417130363e-13,1.0140795665352327,0.9859204334647673
level3_audit_022,5,constant_10.0,8.43149590430084,3.318144159786948,True,True,False,Optimization terminated successfully,-3.2862601528904634e-14,1.0140795665338658,0.9859204334661342
level3_audit_022,6,ramp_up,8.431495904300814,3.3181441597874737,True,True,False,Optimization terminated successfully,8.881784197001252e-16,1.0140795665323337,0.9859204334676663
level3_audit_022,7,ramp_down,8.43149590430083,3.318144159786991,True,True,False,Optimization terminated successfully,-3.552713678800501e-15,1.014079566533872,0.985920433466128
level3_audit_022,8,alternating,8.431495904299751,3.3181441597874177,True,True,False,Optimization terminated successfully,4.707345624410664e-14,1.0140795665335212,0.9859204334664788
level3_audit_022,9,random_09,8.431495904300732,3.318144159786991,True,True,False,Optimization terminated successfully,-6.217248937900877e-15,1.0140795665337974,0.9859204334662026
level3_audit_022,10,random_10,8.431495904300725,3.318144159786666,True,True,False,Optimization terminated successfully,-1.3233858453531866e-13,1.0140795665356999,0.9859204334643001
level3_audit_022,11,random_11,8.431495904300492,3.318144159783978,True,True,False,Optimization terminated successfully,-2.4735768988648488e-12,1.014079566534055,0.985920433465945
level3_audit_022,12,random_12,8.431495904300819,3.3181441597870864,True,True,False,Optimization terminated successfully,-6.217248937900877e-15,1.0140795665325522,0.9859204334674478
level3_audit_022,13,random_13,8.431495904300814,3.31814415978703,True,True,False,Optimization terminated successfully,-7.105427357601002e-15,1.0140795665335585,0.9859204334664415
level3_audit_022,14,random_14,8.431495904300728,3.3181441597866965,True,True,False,Optimization terminated successfully,-1.2256862191861728e-13,1.0140795665367737,0.9859204334632263
level3_audit_023,0,default,5.411078717201166,3.143530064420638,True,True,False,Optimization terminated successfully,-8.881784197001252e-16,-8.881784197001252e-16,2.000000000000001
level3_audit_023,1,constant_0.0,5.411078717201169,3.1435300644207227,True,True,False,Optimization terminated successfully,-3.552713678800501e-15,-3.552713678800501e-15,2.0000000000000036
level3_audit_023,2,constant_2.5,5.411078717201166,3.143530064420914,True,True,False,Optimization terminated successfully,0.0,0.0,2.0
level3_audit_023,3,constant_5.0,5.411078717201166,3.1435300644206587,True,True,False,Optimization terminated successfully,-3.552713678800501e-15,-3.552713678800501e-15,2.0000000000000036
level3_audit_023,4,constant_7.5,5.411078717201166,3.143530064420638,True,True,False,Optimization terminated successfully,0.0,0.0,2.0
level3_audit_023,5,constant_10.0,5.411078717201165,3.143530064420638,True,True,False,Optimization terminated successfully,0.0,0.0,2.0
level3_audit_023,6,ramp_up,5.411078717201167,3.1435300644206587,True,True,False,Optimization terminated successfully,-1.7763568394002505e-15,-1.7763568394002505e-15,2.0000000000000018
level3_audit_023,7,ramp_down,5.411078717201166,3.143530064420681,True,True,False,Optimization terminated successfully,-1.7763568394002505e-15,-1.7763568394002505e-15,2.0000000000000018
level3_audit_023,8,alternating,5.41107871720118,3.1435300644205317,True,True,False,Optimization terminated successfully,-8.43769498715119e-14,-1.4210854715202004e-14,2.000000000000014
level3_audit_023,9,random_09,5.411078717201162,3.1435300644207587,True,True,False,Optimization terminated successfully,3.552713678800501e-15,3.552713678800501e-15,1.9999999999999964
level3_audit_023,10,random_10,5.411078717201165,3.143530064420681,True,True,False,Optimization terminated successfully,8.881784197001252e-16,8.881784197001252e-16,1.9999999999999991
level3_audit_023,11,random_11,5.411078717201175,3.1435300644205317,True,True,False,Optimization terminated successfully,-8.171241461241152e-14,-8.881784197001252e-15,2.000000000000009
level3_audit_023,12,random_12,5.411078717201165,3.1435300644206587,True,True,False,Optimization terminated successfully,-2.6645352591003757e-15,-2.6645352591003757e-15,2.0000000000000027
level3_audit_023,13,random_13,5.411078717201166,3.143530180408162,True,True,False,Optimization terminated successfully,0.0,0.0,2.0
level3_audit_023,14,random_14,5.411078717201167,3.1435300644206587,True,True,False,Optimization terminated successfully,-1.7763568394002505e-15,-1.7763568394002505e-15,2.0000000000000018
level3_audit_024,0,default,7.652922795851853,2.4450014460310823,True,True,False,Optimization terminated successfully,0.0,1.0710702360098976,0.9289297639901024
level3_audit_024,1,constant_0.0,7.652922795851862,2.4450014460312293,True,True,False,Optimization terminated successfully,0.0,1.0710702360099162,0.9289297639900838
level3_audit_024,2,constant_2.5,7.652922795851858,2.4450014460311,True,True,False,Optimization terminated successfully,-8.881784197001252e-16,1.071070236009935,0.9289297639900651
level3_audit_024,3,constant_5.0,7.652922795851849,2.44500144603125,True,True,False,Optimization terminated successfully,8.881784197001252e-16,1.0710702360082927,0.9289297639917073
level3_audit_024,4,constant_7.5,7.652922795851356,2.445001446031184,True,True,False,Optimization terminated successfully,2.1316282072803006e-14,1.071070236009799,0.928929763990201
level3_audit_024,5,constant_10.0,7.652922795851868,2.4450014460312106,True,True,False,Optimization terminated successfully,0.0,1.0710702360098976,0.9289297639901024
level3_audit_024,6,ramp_up,7.652922795851871,2.44500144603103,True,True,False,Optimization terminated successfully,-1.687538997430238e-14,1.0710702360102982,0.9289297639897018
level3_audit_024,7,ramp_down,7.652922795851854,2.4450014460310823,True,True,False,Optimization terminated successfully,0.0,1.0710702360099171,0.9289297639900829
level3_audit_024,8,alternating,7.652922795851645,2.4450014460308096,True,True,False,Optimization terminated successfully,-1.092459456231154e-13,1.071070236012674,0.928929763987326
level3_audit_024,9,random_09,7.652922795851853,2.4450014460306884,True,True,False,Optimization terminated successfully,-1.4566126083082054e-13,1.0710702360129218,0.9289297639870782
level3_audit_024,10,random_10,7.652922795851855,2.445001446030824,True,True,False,Optimization terminated successfully,-2.389199948993337e-13,1.0710702360099225,0.9289297639900775
level3_audit_024,11,random_11,7.652922795851853,2.4450014460311587,True,True,False,Optimization terminated successfully,-2.3092638912203256e-14,1.071070236008282,0.928929763991718
level3_audit_024,12,random_12,7.652922795851847,2.445001446031192,True,True,False,Optimization terminated successfully,-2.398081733190338e-14,1.0710702360076105,0.9289297639923895
level3_audit_024,13,random_13,7.652922795851853,2.4450014460311587,True,True,False,Optimization terminated successfully,-2.3092638912203256e-14,1.071070236008282,0.928929763991718
level3_audit_024,14,random_14,7.652922795851645,2.4450014460308096,True,True,False,Optimization terminated successfully,-1.092459456231154e-13,1.071070236012674,0.928929763987326
level3_audit_025,0,default,7.1851013075668115,2.0329363242521454,True,True,False,Optimization terminated successfully,-2.504335405717484e-09,1.1668429939911613,0.8331570060088387
level3_audit_025,1,constant_0.0,7.185101307566792,2.032936326615981,True,True,False,Optimization terminated successfully,-1.1546319456101628e-14,1.1668429939911542,0.8331570060088458
level3_audit_025,2,constant_2.5,7.185101307566794,2.032936326615981,True,True,False,Optimization terminated successfully,-3.552713678800501e-15,1.1668429939911809,0.8331570060088191
level3_audit_025,3,constant_5.0,7.1851013075667876,2.0329363266159515,True,True,False,Optimization terminated successfully,-5.329070518200751e-15,1.166842993991251,0.833157006008749
level3_audit_025,4,constant_7.5,7.185101309295042,2.0329363266414164,True,True,False,Optimization terminated successfully,-7.595790663117441e-11,1.1668429888644258,0.8331570111355742
level3_audit_025,5,constant_10.0,7.185101307566814,2.032936326616014,True,True,False,Optimization terminated successfully,0.0,1.166842993991163,0.8331570060088369
level3_audit_025,6,ramp_up,7.1851013075668035,2.0329363266159977,True,True,False,Optimization terminated successfully,0.0,1.166842993991179,0.8331570060088209
level3_audit_025,7,ramp_down,7.1851013075668035,2.0329363266159644,True,True,False,Optimization terminated successfully,-1.5987211554602254e-14,1.166842993991172,0.833157006008828
level3_audit_025,8,alternating,7.185101307568575,2.0329363266152445,True,True,False,Optimization terminated successfully,-2.4158453015843406e-13,1.166842993994421,0.8331570060055791
level3_audit_025,9,random_09,7.185101307567087,2.0329363266150624,True,True,False,Optimization terminated successfully,-7.389644451905042e-13,1.1668429939934768,0.8331570060065232
level3_audit_025,10,random_10,7.185101307566763,2.0329363268746596,True,True,False,Optimization terminated successfully,2.6645352591003757e-15,1.1668429939911462,0.8331570060088538
level3_audit_025,11,random_11,7.185101307566529,2.0329363266162606,True,True,False,Optimization terminated successfully,-1.5010215292932116e-13,1.1668429939848162,0.8331570060151838
level3_audit_025,12,random_12,7.185101307565573,2.0329363266163885,True,True,False,Optimization terminated successfully,5.417888360170764e-14,1.16684299399072,0.8331570060092801
level3_audit_025,13,random_13,7.185101307568575,2.0329363266152445,True,True,False,Optimization terminated successfully,-2.4158453015843406e-13,1.166842993994421,0.8331570060055791
level3_audit_025,14,random_14,7.185101307566823,2.0329363266160607,True,True,False,Optimization terminated successfully,-8.881784197001252e-16,1.1668429939904046,0.8331570060095954
level3_audit_026,0,default,8.184354548951239,1.5286772948369294,True,True,False,Optimization terminated successfully,-2.3092638912203256e-14,0.2518528745516777,1.7481471254483223
level3_audit_026,1,constant_0.0,8.184354548950719,1.5286772948369935,True,True,False,Optimization terminated successfully,0.0,0.25185287455202054,1.7481471254479795
level3_audit_026,2,constant_2.5,8.184354548950719,1.5286772948370337,True,True,False,Optimization terminated successfully,0.0,0.251852874552017,1.748147125447983
level3_audit_026,3,constant_5.0,8.18435454895232,1.5286772948369136,True,True,False,Optimization terminated successfully,-7.105427357601002e-14,0.2518528745494839,1.748147125450516
level3_audit_026,4,constant_7.5,8.184354548950235,1.5286772948370324,True,True,False,Optimization terminated successfully,5.329070518200751e-15,0.25185287455217065,1.7481471254478294
level3_audit_026,5,constant_10.0,8.184354548950711,1.5286772948807272,True,True,False,Optimization terminated successfully,0.0,0.25185287455203387,1.7481471254479661
level3_audit_026,6,ramp_up,8.184354548950639,1.5286772948370073,True,True,False,Optimization terminated successfully,1.7763568394002505e-15,0.2518528745517976,1.7481471254482024
level3_audit_026,7,ramp_down,8.184354548950706,1.5286772948369935,True,True,False,Optimization terminated successfully,0.0,0.25185287455203564,1.7481471254479644
level3_audit_026,8,alternating,8.184354548949335,1.5286772944002036,True,True,False,Optimization terminated successfully,-5.546558767832721e-10,0.25185287455264493,1.748147125447355
level3_audit_026,9,random_09,8.18435454895072,1.5286772948369802,True,True,False,Optimization terminated successfully,-2.6645352591003757e-15,0.25185287455202143,1.7481471254479786
level3_audit_026,10,random_10,8.184354548949335,1.5286772944002036,True,True,False,Optimization terminated successfully,-5.546558767832721e-10,0.25185287455264493,1.748147125447355
level3_audit_026,11,random_11,8.184354548950726,1.5286772948369935,True,True,False,Optimization terminated successfully,-8.881784197001252e-16,0.25185287455200545,1.7481471254479946
level3_audit_026,12,random_12,8.184354548950719,1.5286772948369935,True,True,False,Optimization terminated successfully,0.0,0.251852874552001,1.748147125447999
level3_audit_026,13,random_13,8.184354548950706,1.5286772948369935,True,True,False,Optimization terminated successfully,0.0,0.2518528745518296,1.7481471254481704
level3_audit_026,14,random_14,8.184354548950708,1.5286772948369802,True,True,False,Optimization terminated successfully,-7.993605777301127e-15,0.2518528745520445,1.7481471254479555
level3_audit_027,0,default,6.460636972409526,1.2915599896333705,True,True,False,Optimization terminated successfully,-8.881784197001252e-16,1.2121549739869417,0.7878450260130583
level3_audit_027,1,constant_0.0,6.4606369724095405,1.291559989615017,True,True,False,Optimization terminated successfully,-5.329070518200751e-15,1.2121549739868707,0.7878450260131293
level3_audit_027,2,constant_2.5,6.460636972409538,1.291559989615017,True,True,False,Optimization terminated successfully,-5.329070518200751e-15,1.212154973986883,0.7878450260131169
level3_audit_027,3,constant_5.0,6.460636972409604,1.2915599896150298,True,True,False,Optimization terminated successfully,-2.6645352591003757e-15,1.212154973986732,0.7878450260132679
level3_audit_027,4,constant_7.5,6.460636972406477,1.291559989615853,True,True,False,Optimization terminated successfully,1.3500311979441904e-13,1.2121549739875714,0.7878450260124286
level3_audit_027,5,constant_10.0,6.460636972409548,1.291559989615004,True,True,False,Optimization terminated successfully,-2.4868995751603507e-14,1.2121549739868716,0.7878450260131284
level3_audit_027,6,ramp_up,6.460636972409836,1.2915599896149237,True,True,False,Optimization terminated successfully,-6.306066779870889e-14,1.2121549739879836,0.7878450260120164
level3_audit_027,7,ramp_down,6.460636972409535,1.291559989615093,True,True,False,Optimization terminated successfully,0.0,1.2121549739869106,0.7878450260130894
level3_audit_027,8,alternating,6.460636972409686,1.2915599896150298,True,True,False,Optimization terminated successfully,-6.217248937900877e-15,1.212154973986614,0.787845026013386
level3_audit_027,9,random_09,6.460636972409545,1.2915599896150425,True,True,False,Optimization terminated successfully,-5.329070518200751e-15,1.2121549739870412,0.7878450260129588
level3_audit_027,10,random_10,6.460636972409549,1.291559989615017,True,True,False,Optimization terminated successfully,-5.329070518200751e-15,1.212154973986987,0.787845026013013
level3_audit_027,11,random_11,6.4606369724085475,1.291559989614732,True,True,False,Optimization terminated successfully,-2.3714363805993344e-13,1.2121549739922903,0.7878450260077097
level3_audit_027,12,random_12,6.460636972409471,1.2915599896148968,True,True,False,Optimization terminated successfully,-9.592326932761353e-14,1.2121549739882553,0.7878450260117447
level3_audit_027,13,random_13,6.460636972409408,1.291559989615053,True,True,False,Optimization terminated successfully,4.440892098500626e-15,1.2121549739866913,0.7878450260133087
level3_audit_027,14,random_14,6.460636972409538,1.291559989615137,True,True,False,Optimization terminated successfully,0.0,1.2121549739857471,0.7878450260142529
level3_audit_028,0,default,5.981089848992886,1.0213035675567415,True,True,False,Optimization terminated successfully,-8.881784197001252e-16,1.337034662794796,0.662965337205204
level3_audit_028,1,constant_0.0,5.981089848992886,1.0213035675567415,True,True,False,Optimization terminated successfully,0.0,1.3370346627947924,0.6629653372052076
level3_audit_028,2,constant_2.5,5.981089848992891,1.0213035675567852,True,True,False,Optimization terminated successfully,0.0,1.3370346627948022,0.6629653372051978
level3_audit_028,3,constant_5.0,5.9810898489937045,1.0213035675566033,True,True,False,Optimization terminated successfully,-6.039613253960852e-14,1.3370346627946708,0.6629653372053292
level3_audit_028,4,constant_7.5,5.981089848992936,1.0213035675567415,True,True,False,Optimization terminated successfully,-2.6645352591003757e-15,1.3370346627947933,0.6629653372052067
level3_audit_028,5,constant_10.0,5.981089848992896,1.0213035675567523,True,True,False,Optimization terminated successfully,0.0,1.337034662794788,0.662965337205212
level3_audit_028,6,ramp_up,5.981089848993468,1.021303567556628,True,True,False,Optimization terminated successfully,-7.283063041541027e-14,1.3370346627957765,0.6629653372042235
level3_audit_028,7,ramp_down,5.98108984899288,1.0213035675567301,True,True,False,Optimization terminated successfully,-1.865174681370263e-14,1.3370346627947987,0.6629653372052013
level3_audit_028,8,alternating,5.981089848992156,1.021303567556887,True,True,False,Optimization terminated successfully,1.5987211554602254e-14,1.337034662794192,0.662965337205808
level3_audit_028,9,random_09,5.981089848992156,1.021303567556887,True,True,False,Optimization terminated successfully,1.5987211554602254e-14,1.337034662794192,0.662965337205808
level3_audit_028,10,random_10,5.981089848993842,1.0213035675566253,True,True,False,Optimization terminated successfully,-4.3520742565306136e-14,1.337034662794622,0.6629653372053781
level3_audit_028,11,random_11,5.981089848992913,1.0213035675567415,True,True,False,Optimization terminated successfully,-4.440892098500626e-15,1.3370346627948697,0.6629653372051303
level3_audit_028,12,random_12,5.981089848992878,1.0213035675567415,True,True,False,Optimization terminated successfully,-2.6645352591003757e-15,1.3370346627948635,0.6629653372051365
level3_audit_028,13,random_13,5.981089848993396,1.0213035675565436,True,True,False,Optimization terminated successfully,-1.1457501614131615e-13,1.3370346627968095,0.6629653372031905
level3_audit_028,14,random_14,5.981089848986089,1.0213035675572204,True,True,False,Optimization terminated successfully,-1.687538997430238e-14,1.3370346628034815,0.6629653371965185
level3_audit_029,0,default,5.84909987057069,0.6881702155180793,True,True,False,Optimization terminated successfully,-1.0658141036401503e-14,1.207514206827092,0.7924857931729079
level3_audit_029,1,constant_0.0,5.849099870570457,0.6881702155180877,True,True,False,Optimization terminated successfully,0.0,1.2075142068271605,0.7924857931728395
level3_audit_029,2,constant_2.5,5.849099870570454,0.6881702155180709,True,True,False,Optimization terminated successfully,-2.842170943040401e-14,1.207514206827156,0.792485793172844
level3_audit_029,3,constant_5.0,5.84909987056971,0.6881702155181404,True,True,False,Optimization terminated successfully,-1.3322676295501878e-14,1.2075142068283773,0.7924857931716227
level3_audit_029,4,constant_7.5,5.849099870584314,0.6881702155167452,True,True,False,Optimization terminated successfully,-7.016609515630989e-13,1.2075142068266889,0.7924857931733111
level3_audit_029,5,constant_10.0,5.8490998705704715,0.6881702155180709,True,True,False,Optimization terminated successfully,-2.6645352591003757e-14,1.2075142068271685,0.7924857931728315
level3_audit_029,6,ramp_up,5.849099870569207,0.688170215518096,True,True,False,Optimization terminated successfully,-1.0480505352461478e-13,1.2075142068311058,0.7924857931688942
level3_audit_029,7,ramp_down,5.849099870570448,0.6881702155180289,True,True,False,Optimization terminated successfully,-1.1812772982011666e-13,1.207514206827181,0.7924857931728191
level3_audit_029,8,alternating,5.849099870570512,0.6881702155180718,True,True,False,Optimization terminated successfully,-1.9539925233402755e-14,1.2075142068275673,0.7924857931724327
level3_audit_029,9,random_09,5.849099870570448,0.6881702155180289,True,True,False,Optimization terminated successfully,-1.1812772982011666e-13,1.207514206827181,0.7924857931728191
level3_audit_029,10,random_10,5.849099870570192,0.6881702155181052,True,True,False,Optimization terminated successfully,-1.0658141036401503e-14,1.2075142068275309,0.7924857931724691
level3_audit_029,11,random_11,5.849099870571256,0.6881702155180361,True,True,False,Optimization terminated successfully,-3.552713678800501e-14,1.207514206826354,0.792485793173646
level3_audit_029,12,random_12,5.849099870570461,0.6881702155180877,True,True,False,Optimization terminated successfully,0.0,1.2075142068271854,0.7924857931728146
level3_audit_029,13,random_13,5.849099870572624,0.6881702155182314,True,True,False,Optimization terminated successfully,-9.50350909079134e-14,1.2075142068230047,0.7924857931769953
level3_audit_029,14,random_14,5.849099870562136,0.688170215520029,True,True,False,Optimization terminated successfully,3.668176873361517e-13,1.2075142068229807,0.7924857931770193
level3_audit_030,0,default,5.526822391858533,0.3859930100467354,True,True,False,Optimization terminated successfully,-4.618527782440651e-14,1.1576421223578004,0.8423578776421996
level3_audit_030,1,constant_0.0,5.526822391857823,0.3859930102566862,True,True,False,Optimization terminated successfully,-8.881784197001252e-16,1.1576421223579656,0.8423578776420344
level3_audit_030,2,constant_2.5,5.52682239185781,0.3859930100468267,True,True,False,Optimization terminated successfully,0.0,1.1576421223579594,0.8423578776420406
level3_audit_030,3,constant_5.0,5.526822391859366,0.3859930100466933,True,True,False,Optimization terminated successfully,-7.105427357601002e-14,1.1576421223577205,0.8423578776422795
level3_audit_030,4,constant_7.5,5.526822391857837,0.385993010046794,True,True,False,Optimization terminated successfully,-8.881784197001252e-15,1.1576421223579345,0.8423578776420655
level3_audit_030,5,constant_10.0,5.526822391857834,0.3859930100467885,True,True,False,Optimization terminated successfully,-2.398081733190338e-14,1.1576421223579354,0.8423578776420646
level3_audit_030,6,ramp_up,5.526822391857675,0.3859930100467994,True,True,False,Optimization terminated successfully,8.881784197001252e-16,1.1576421223581042,0.8423578776418958
level3_audit_030,7,ramp_down,5.526822391857837,0.3859930100467995,True,True,False,Optimization terminated successfully,-8.881784197001252e-16,1.1576421223579372,0.8423578776420628
level3_audit_030,8,alternating,5.526822391857757,0.3859930100467939,True,True,False,Optimization terminated successfully,-1.3322676295501878e-14,1.1576421223578794,0.8423578776421206
level3_audit_030,9,random_09,5.526822391857848,0.38599301004686776,True,True,False,Optimization terminated successfully,-2.6645352591003757e-15,1.1576421223567204,0.8423578776432796
level3_audit_030,10,random_10,5.526822391870035,0.38599301004593056,True,True,False,Optimization terminated successfully,-5.284661597215745e-13,1.157642122355,0.842357877645
level3_audit_030,11,random_11,5.526822391857845,0.38599301004677006,True,True,False,Optimization terminated successfully,-2.6645352591003757e-14,1.1576421223579043,0.8423578776420957
level3_audit_030,12,random_12,5.526822391858807,0.38599301004678754,True,True,False,Optimization terminated successfully,-4.3520742565306136e-14,1.1576421223570819,0.8423578776429181
level3_audit_030,13,random_13,5.526822391861604,0.38599301004667447,True,True,False,Optimization terminated successfully,-1.6431300764452317e-13,1.1576421223516702,0.8423578776483298
level3_audit_030,14,random_14,5.5268223918578485,0.3859930100467646,True,True,False,Optimization terminated successfully,-4.884981308350689e-14,1.1576421223579256,0.8423578776420744
level3_audit_031,0,default,5.374060404643153,0.15014298797072564,True,True,False,Optimization terminated successfully,-5.329070518200751e-15,0.5617996536658847,1.4382003463341153
level3_audit_031,1,constant_0.0,5.374060404643127,0.15014298797072567,True,True,False,Optimization terminated successfully,0.0,0.5617996536659104,1.4382003463340896
level3_audit_031,2,constant_2.5,5.374060404643132,0.15014298797287284,True,True,False,Optimization terminated successfully,0.0,0.5617996536659051,1.4382003463340949
level3_audit_031,3,constant_5.0,5.374060404645122,0.15014298797066575,True,True,False,Optimization terminated successfully,-1.1457501614131615e-13,0.5617996536639156,1.4382003463360844
level3_audit_031,4,constant_7.5,5.3740604046431715,0.15014298797072373,True,True,False,Optimization terminated successfully,-1.1546319456101628e-14,0.561799653665866,1.438200346334134
level3_audit_031,5,constant_10.0,5.37406040464311,0.15014298793488087,True,True,False,Optimization terminated successfully,-3.2508395975128224e-10,0.5617996536659273,1.4382003463340727
level3_audit_031,6,ramp_up,5.374060404643452,0.15014298797060066,True,True,False,Optimization terminated successfully,-4.75175454539567e-13,0.5617996536655854,1.4382003463344146
level3_audit_031,7,ramp_down,5.374060404643121,0.1501429879707354,True,True,False,Optimization terminated successfully,-1.7763568394002505e-15,0.5617996536659167,1.4382003463340833
level3_audit_031,8,alternating,5.374060404643124,0.15014298843695661,True,True,False,Optimization terminated successfully,0.0,0.5617996536659131,1.4382003463340869
level3_audit_031,9,random_09,5.3740604046431715,0.15014298797070555,True,True,False,Optimization terminated successfully,-6.838973831690964e-14,0.561799653665866,1.438200346334134
level3_audit_031,10,random_10,5.37406040464313,0.15014298797072564,True,True,False,Optimization terminated successfully,-1.7763568394002505e-15,0.5617996536659078,1.4382003463340922
level3_audit_031,11,random_11,5.374060404643135,0.15014298797072562,True,True,False,Optimization terminated successfully,-6.217248937900877e-15,0.5617996536659025,1.4382003463340975
level3_audit_031,12,random_12,5.37406040464316,0.1501429879707314,True,True,False,Optimization terminated successfully,-1.7763568394002505e-15,0.5617996536658776,1.4382003463341224
level3_audit_031,13,random_13,5.374060404643117,0.1501429879707516,True,True,False,Optimization terminated successfully,1.7763568394002505e-15,0.5617996536659202,1.4382003463340798
level3_audit_031,14,random_14,5.374060404643452,0.15014298797060066,True,True,False,Optimization terminated successfully,-4.75175454539567e-13,0.5617996536655854,1.4382003463344146
level3_audit_032,0,default,2.698015004945915,0.059005795368706745,True,True,False,Optimization terminated successfully,0.0,1.2314850501221946,0.7685149498778054
level3_audit_032,1,constant_0.0,2.698015004945891,0.059005794891572955,True,True,False,Optimization terminated successfully,-4.707345624410664e-14,1.2314850501221684,0.7685149498778316
level3_audit_032,2,constant_2.5,2.698015004945899,0.05900579489157406,True,True,False,Optimization terminated successfully,-8.881784197001252e-16,1.2314850501221573,0.7685149498778427
level3_audit_032,3,constant_5.0,2.6980150049459004,0.05900579489157207,True,True,False,Optimization terminated successfully,-8.881784197001252e-15,1.231485050121996,0.768514949878004
level3_audit_032,4,constant_7.5,2.6980150049458915,0.059005794891569416,True,True,False,Optimization terminated successfully,-4.707345624410664e-14,1.2314850501215004,0.7685149498784996
level3_audit_032,5,constant_10.0,2.6980150049459084,0.05900579525078447,True,True,False,Optimization terminated successfully,0.0,1.2314850768481334,0.7685149231518666
level3_audit_032,6,ramp_up,2.6980150049459195,0.05900579489157405,True,True,False,Optimization terminated successfully,-4.440892098500626e-15,1.2314850501221888,0.7685149498778112
level3_audit_032,7,ramp_down,2.6980150049458924,0.05900579490380609,True,True,False,Optimization terminated successfully,-8.881784197001252e-16,1.2314850501221488,0.7685149498778512
level3_audit_032,8,alternating,2.6980150049459133,0.05900579489157592,True,True,False,Optimization terminated successfully,0.0,1.2314850501221741,0.7685149498778259
level3_audit_032,9,random_09,2.6980150049458946,0.0590057948915705,True,True,False,Optimization terminated successfully,-2.1316282072803006e-14,1.2314850501217287,0.7685149498782713
level3_audit_032,10,random_10,2.6980150049458915,0.05900579513280109,True,True,False,Optimization terminated successfully,0.0,1.2314850501221533,0.7685149498778467
level3_audit_032,11,random_11,2.698015004945904,0.05900579489470078,True,True,False,Optimization terminated successfully,0.0,1.231485050122184,0.7685149498778161
level3_audit_032,12,random_12,2.6980150049459053,0.05900579489159798,True,True,False,Optimization terminated successfully,0.0,1.2314850501266124,0.7685149498733876
level3_audit_032,13,random_13,2.6980150049458946,0.05900579513357836,True,True,False,Optimization terminated successfully,0.0,1.2314850950441727,0.7685149049558273
level3_audit_032,14,random_14,2.698015004945878,0.05900579495679374,True,True,False,Optimization terminated successfully,8.881784197001252e-16,1.2314850622284652,0.7685149377715348
level3_audit_033,0,default,2.4664723032069973,0.04206719737893785,True,True,False,Optimization terminated successfully,0.0,0.0,2.0
level3_audit_033,1,constant_0.0,2.466472303206997,0.04206719737913421,True,True,False,Optimization terminated successfully,0.0,2.220446049250313e-16,1.9999999999999998
level3_audit_033,2,constant_2.5,2.4664723032069973,0.04206719737893937,True,True,False,Optimization terminated successfully,0.0,0.0,2.0
level3_audit_033,3,constant_5.0,2.4664723032069973,0.04206719737893853,True,True,False,Optimization terminated successfully,-8.881784197001252e-16,0.0,2.0
level3_audit_033,4,constant_7.5,2.4664723032069973,0.04206719737894636,True,True,False,Optimization terminated successfully,0.0,0.0,2.0
level3_audit_033,5,constant_10.0,2.4664723032069973,0.04206719737894636,True,True,False,Optimization terminated successfully,0.0,0.0,2.0
level3_audit_033,6,ramp_up,2.466472303206997,0.04206719738030997,True,True,False,Optimization terminated successfully,0.0,2.220446049250313e-16,1.9999999999999998
level3_audit_033,7,ramp_down,2.466472303206997,0.042067197378942586,True,True,False,Optimization terminated successfully,0.0,2.220446049250313e-16,1.9999999999999998
level3_audit_033,8,alternating,2.466472303206997,0.04206719737893892,True,True,False,Optimization terminated successfully,0.0,2.220446049250313e-16,1.9999999999999998
level3_audit_033,9,random_09,2.4664723032069973,0.0420671973795217,True,True,False,Optimization terminated successfully,0.0,0.0,2.0
level3_audit_033,10,random_10,2.466472303206997,0.04206719737893953,True,True,False,Optimization terminated successfully,0.0,2.220446049250313e-16,1.9999999999999998
level3_audit_033,11,random_11,2.4664723032069973,0.04206719737894636,True,True,False,Optimization terminated successfully,0.0,0.0,2.0
level3_audit_033,12,random_12,2.4664723032069973,0.04206719737952027,True,True,False,Optimization terminated successfully,0.0,0.0,2.0
level3_audit_033,13,random_13,2.4664723032069973,0.04206719737893804,True,True,False,Optimization terminated successfully,0.0,0.0,2.0
level3_audit_033,14,random_14,2.4664723032069973,0.042067197379032105,True,True,False,Optimization terminated successfully,0.0,0.0,2.0
level3_audit_034,0,default,3.703279814616746,0.026118712473839036,True,True,False,Optimization terminated successfully,0.0,8.619305269519373e-11,1.999999999913807
level3_audit_034,1,constant_0.0,3.7032798146167414,0.02611871238689396,True,True,False,Optimization terminated successfully,0.0,0.0,2.0
level3_audit_034,2,constant_2.5,3.7032798146167365,0.026118712711296115,True,True,False,Optimization terminated successfully,0.0,0.0,2.0
level3_audit_034,3,constant_5.0,3.703279814616745,0.02611871238689726,True,True,False,Optimization terminated successfully,0.0,4.440892098500626e-16,1.9999999999999996
level3_audit_034,4,constant_7.5,3.703279814616755,0.026118712387200052,True,True,False,Optimization terminated successfully,0.0,0.0,2.0
level3_audit_034,5,constant_10.0,3.703279814616738,0.02611871238832586,True,True,False,Optimization terminated successfully,0.0,2.7299120741730576e-09,1.999999997270088
